,article_id,event,slant,title,url,extractor_name,entity_list,prompt,model,temperature,llm_cache_key,generated_at,framing_output
799,1673da1676da075d35b5a5816404f7ce,kimmel,left,Why some stations won't air Jimmy Kimmel's return to late night,https://www.pbs.org/newshour/show/why-some-stations-wont-air-jimmy-kimmels-return-to-late-night,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,209080ea9a88bc785de900fc203c3970,2026-05-20T06:59:02.765271+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'FCC', 'victim': 'Jimmy Kimmel'}"
800,a9cc862f86d5739bd6f2d3febb4d47ac,kimmel,right,'Friends' star Jennifer Aniston defends Jimmy Kimmel against 'horrible’ and ‘unthinkable’ suspension,https://www.foxnews.com/media/friends-star-jennifer-aniston-defends-jimmy-kimmel-from-horrible-unthinkable-suspension,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,c452b54fc0555786da31640b26be7606,2026-05-20T06:59:06.333120+00:00,"{'hero': 'None', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
801,07b07bb67d49494fe5abf6c0f11d6884,kimmel,right,Roseanne Barr blasts ‘double standard’ as Jimmy Kimmel returns to late-night show after suspension,https://www.foxnews.com/entertainment/roseanne-barr-double-standard-jimmy-kimmel-returns-late-night-show-suspension,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,9c3583f3ff63491a8b59b3eb21d24546,2026-05-20T06:59:10.968498+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Republicans', 'victim': 'Jimmy Kimmel'}"
802,40f4201721340db0e84201eefb246bc0,kimmel,right,"Jimmy Kimmel continues to lie, pretends he’s the victim — fire him!",https://nypost.com/2025/12/26/opinion/jimmy-kimmel-continues-to-lie-pretends-hes-the-victim-fire-him/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,fb60f3f88b2377df7e56642b18ceb742,2026-05-20T06:59:13.761020+00:00,"{'hero': 'None', 'villain': 'Jimmy Kimmel', 'victim': 'Charlie Kirk'}"
803,587499b15a1b1ea8f3b534da2d2ea218,kimmel,right,FCC chair thinks investigating ‘The View’ ‘worthwhile’ after Jimmy Kimmel suspension,https://nypost.com/2025/09/19/entertainment/fcc-chair-thinks-investigating-the-view-worthwhile-after-jimmy-kimmel-suspension/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,699e0d175f44d0d7050f1eea3e367606,2026-05-20T06:59:16.298480+00:00,"{'hero': 'Donald Trump', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
804,cce05fa82a8216fcb313e6affe235f88,kimmel,right,FCC chair Brendan Carr denies government censorship led to Jimmy Kimmel suspension: ‘It’s because of his ratings’,https://nypost.com/2025/09/22/media/fcc-chair-brendan-carr-denies-government-censorship-led-to-jimmy-kimmel-suspension-its-because-of-his-ratings/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,fc1ec10a94e1e9124a7982ffb7ec06bb,2026-05-20T06:59:18.751544+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'FCC', 'victim': 'Jimmy Kimmel'}"
805,ad6b1012dd1851fd2b8aa7d76907ca6c,kimmel,right,Disney+ lost nearly 3 million subscribers after Jimmy Kimmel suspension: report,https://www.foxbusiness.com/media/disney-lost-nearly-three-million-subscribers-after-jimmy-kimmel-suspension-report,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,09b923b572f66b681d89503b482759e1,2026-05-20T06:59:21.305934+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Republicans', 'victim': 'ABC/Disney'}"
806,8a22c96c479388c0e2fab6f5905e2305,kimmel,right,Jimmy Kimmel posts for first time since suspension — hours before his ‘JKL!’ return,https://nypost.com/2025/09/23/entertainment/jimmy-kimmel-shares-first-photo-hours-before-jkl-return/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,eb3a52eb402007e7ed7d5db7ec06cedb,2026-05-20T06:59:25.884574+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
807,080a2810ac4614c778bbc83466c927a6,kimmel,right,Jimmy Kimmel set for return to ABC after backlash — but won’t apologize for Charlie Kirk comments: sources,https://nypost.com/2025/09/22/business/jimmy-kimmel-set-to-return-to-abc-on-tuesday-after-being-yanked-off-air-over-charlie-kirk-comments/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,0d0f1fa8b0dc47582b54db029083cf8a,2026-05-20T06:59:28.332039+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Republicans', 'victim': 'Jimmy Kimmel'}"
808,b55e9a75f76a103ca0d7fc9d27338130,kimmel,right,Jimmy Kimmel’s ‘JKL!’ sidekick Guillermo Rodriguez speaks out after suspension,https://nypost.com/2025/09/23/entertainment/jimmy-kimmels-jkl-sidekick-guillermo-rodriguez-speaks-out-after-suspension/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,352a176e09947260373c4561eb1c060d,2026-05-20T06:59:31.066128+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'FCC', 'victim': 'Jimmy Kimmel'}"
809,733de326aff61251e18301b9ef46b921,kimmel,right,Disney shareholders demand company turn over documents related to Jimmy Kimmel suspension: report,https://nypost.com/2025/09/25/business/disney-shareholders-demand-company-documents-on-jimmy-kimmel-suspension/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,1bd2278b6cde0b6ba2cfc91a54627ded,2026-05-20T06:59:35.764160+00:00,"{'hero': 'ABC/Disney', 'villain': 'Republicans', 'victim': 'Jimmy Kimmel'}"
810,802f09bcb9c29ba5e1f75597bc87e81b,kimmel,right,Disney announces ‘Jimmy Kimmel Live!’ returning Tuesday after suspension,https://www.foxnews.com/media/disney-announces-jimmy-kimmel-live-returning-tuesday-after-suspension,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,bc896e9ca5d61ffa6eed37231c31d0de,2026-05-20T06:59:38.554002+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'FCC', 'victim': 'ABC/Disney'}"
811,bcf428db3a0d19ce07dfbbbb6d84b186,kimmel,right,"Jimmy Kimmel’s suspension: Letters to the Editor — Sept. 19, 2025",https://nypost.com/2025/09/18/opinion/jimmy-kimmels-suspension-letters/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,641df2761b53ba9866ed8c9603fc38b2,2026-05-20T06:59:42.586926+00:00,"{'hero': 'ABC/Disney', 'villain': 'Jimmy Kimmel', 'victim': 'Charlie Kirk'}"
812,5ceca4c35ed745acef0411a4bb7aa3d0,kimmel,right,Broadcast giant extends suspension of 'Jimmy Kimmel Live!' despite upcoming return and more top headlines,https://www.foxnews.com/us/broadcast-giant-sinclair-extends-suspension-jimmy-kimmel-live-despite-upcoming-return-disney-more-top-headlines,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,5063e7a8c56ec8523bf0626a574f4657,2026-05-20T06:59:45.268997+00:00,"{'hero': 'Donald Trump', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
813,3c3b6fd14633b46d64a0da187ce6ff7f,kimmel,right,Jimmy Kimmel’s short-lived ratings spike comes to screeching halt,https://nypost.com/2025/09/29/media/jimmy-kimmel-sheds-64-of-audience-after-short-lived-ratings-spike-following-suspension/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,d81f606715fec90d3c77ed5571dd1253,2026-05-20T06:59:48.294928+00:00,"{'hero': 'Charlie Kirk', 'villain': 'Jimmy Kimmel', 'victim': 'Charlie Kirk'}"
814,3bb27c67208c147cadc043111549adf1,kimmel,right,Jimmy Kimmel can take shelter from recent sick Trump joke controversy in his $8M California mansion,https://nypost.com/2026/04/29/real-estate/jimmy-kimmel-can-take-shelter-from-recent-sick-trump-joke-controversy-in-his-8m-california-mansion/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,21e273df861db4924e751010dac0ce64,2026-05-20T06:59:51.647381+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Donald Trump', 'victim': 'Jimmy Kimmel'}"
815,243300fdbf4dc47a160b06e3c3c341bc,kimmel,right,Jay Leno reacts to Jimmy Kimmel’s suspension years after ‘JKL!’ host ‘humiliated’ him,https://nypost.com/2025/09/19/entertainment/jay-leno-reacts-to-jimmy-kimmels-suspension-years-after-jkl-host-humiliated-him/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,bd528f439d05b2f9c7736811a411a75e,2026-05-20T06:59:58.377868+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
816,4024269ec1252ea529ee3fbfe8bbbf4e,kimmel,right,‘The View’ co-hosts finally break silence on Jimmy Kimmel suspension: ‘No one silences us’,https://nypost.com/2025/09/22/media/the-view-co-hosts-break-silence-on-jimmy-kimmel-suspension/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,05b058caab8474d8b164b567fa612071,2026-05-20T07:00:01.065303+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
817,cc8a3e2055ac643be0a85f8ef42cef0b,kimmel,right,Charlie Kirk ally responds to Disney's decision to lift Jimmy Kimmel's suspension,https://www.foxnews.com/media/charlie-kirk-ally-responds-disneys-decision-lift-jimmy-kimmels-suspension,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,52de09966a07f816908724c7f3dfdc78,2026-05-20T07:00:04.591838+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
818,91cc2f42ff69e448bad6f26862cdc7be,kimmel,right,"Young conservatives say Kimmel faced 'consequences,' not cancel culture after ABC suspension",https://www.foxnews.com/media/young-conservatives-kimmel-faced-consequences-not-cancel-culture-abc-suspension,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,7e8a7b92783d747905f00e331b611210,2026-05-20T07:00:07.571611+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
819,75fee3c18cc444ad73033447d55ede29,kimmel,right,Elon Musk revisits Harris' old call to suspend Trump from Twitter platform amid Kimmel controversy,https://www.foxnews.com/politics/elon-musk-resurfaces-harris-old-call-suspend-trump-from-twitter-platform-amid-kimmel-controversy,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,0593ec61d268237c1668dbbcbdbc2b44,2026-05-20T07:00:10.604041+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
820,86cb48893eda74be3366ddbc2caae747,kimmel,right,"Top Disney exec reveals White House didn’t push on Kimmel suspension, says, 'We didn't hear from them'",https://www.foxnews.com/media/top-disney-exec-reveals-white-house-didnt-push-kimmel-suspension-says-we-didnt-hear-from-them,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,e5169128bdda3bec583f1f3c317bff2e,2026-05-20T07:00:13.333815+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Donald Trump', 'victim': 'ABC/Disney'}"
821,32c0b85251c06948bbe343a2a5533535,kimmel,right,Jimmy Kimmel in talks with Disney execs to negotiate return of late-night show: report,https://nypost.com/2025/09/20/us-news/jimmy-kimmel-and-disney-in-talks-to-bring-late-night-show-back/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,f46933a69d62517f37520a678a3c7ab0,2026-05-20T07:00:15.812817+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Donald Trump', 'victim': 'Jimmy Kimmel'}"
822,aa742361e6769bc8bcb23917cd559dfa,kimmel,right,Jimmy Kimmel’s ratings were plummeting before ABC suspended him for Charlie Kirk comments,https://nypost.com/2025/09/18/media/jimmy-kimmels-ratings-were-slipping-before-abc-suspended-him-for-charlie-kirk-comments/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,b966733a1ff62dde103c4001ed4d387e,2026-05-20T07:00:18.569451+00:00,"{'hero': 'ABC/Disney', 'villain': 'Charlie Kirk', 'victim': 'Jimmy Kimmel'}"
823,71963c9445221f13f80d2f6e3c374b2a,kimmel,right,Disney bosses keen to get ‘Jimmy Kimmel Live!’ back on air — but are scrambling to convince host to ‘de-escalate’,https://nypost.com/2025/09/19/media/disney-bosses-want-jimmy-kimmel-to-de-escalate-before-putting-show-back-on-air/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,375a01d027f09aa2c506204aa62e6eec,2026-05-20T07:00:21.109897+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'FCC', 'victim': 'Jimmy Kimmel'}"
824,411aa202fb4d6b684011ae9c23d36b6c,kimmel,right,Trump calls ABC's Jimmy Kimmel support 'major illegal campaign contribution' to Democrats,https://www.foxnews.com/media/trump-calls-abcs-jimmy-kimmel-support-major-illegal-campaign-contribution-democrats,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,4f6ab029ca665f19178480f111855ba4,2026-05-20T07:00:23.863246+00:00,"{'hero': 'Donald Trump', 'villain': 'ABC/Disney', 'victim': 'Jimmy Kimmel'}"
825,55c89891daa046b2fce6be8cce838916,kimmel,right,Unrepentant Jimmy Kimmel refused to apologize after Charlie Kirk outrage — and planned to double-down on MAGA attacks: report,https://nypost.com/2025/09/18/media/ujimmy-kimmel-refused-to-apologize-after-charlie-kirk-outrage/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,6bcd391386ce29e811a1ac7bf777521a,2026-05-20T07:00:29.117911+00:00,"{'hero': 'Charlie Kirk', 'villain': 'Jimmy Kimmel', 'victim': 'ABC/Disney'}"
826,fcb5cb0136e71cfe680dc4e3ebb8cdc3,kimmel,right,Here’s the real reason ABC has suspended ‘Jimmy Kimmel Live!’,https://nypost.com/2025/09/18/media/heres-the-real-reason-abc-suspended-jimmy-kimmel-live/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,85cdd53a2b202167ac68c8f1c4ad8f99,2026-05-20T07:00:32.968320+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'FCC', 'victim': 'ABC/Disney'}"
827,634b0f8dc44e497f26edacc7737bdcef,kimmel,right,Kimmel’s suspension is the latest display of Trump’s growing power over the U.S. media landscape,https://www.washingtontimes.com/news/2025/sep/18/jimmy-kimmel-suspension-latest-display-trumps-growing-power-us-media/,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,372e640b0b3ec9d4cca64a2223bcd01c,2026-05-20T07:00:36.110011+00:00,"{'hero': 'Jimmy Kimmel', 'villain': 'Donald Trump', 'victim': 'ABC/Disney'}"
828,213faf3d13d9dc4b2fe0fecfdbf6e1b3,kimmel,right,FCC Chair Brendan Carr defends ABC affiliates pulling Jimmy Kimmel show after monologue about Charlie Kirk,https://www.foxnews.com/media/fcc-chair-brendan-carr-defends-abc-affiliates-pulling-jimmy-kimmel-show-after-monologue-mocking-charlie-kirk,hero_villain_victim,"['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']","You are a text annotation assistant. Identify the hero, villain, and victim in the text. Only choose from the provided entity list. If a role is absent, return 'None' for that role.

Entity list: ['Jimmy Kimmel', 'ABC/Disney', 'Republicans', 'Donald Trump', 'FCC', 'Charlie Kirk', 'Other late-night hosts']

Text:
REDACTED",gpt-5.4-mini,,b7222ab6b96bfbae14511bafb90e02fe,2026-05-20T07:00:38.895066+00:00,"{'hero': 'FCC', 'villain': 'Jimmy Kimmel', 'victim': 'ABC/Disney'}"
