,event,matched_pair_id,pair_rank,frame_1_article_id,frame_2_article_id,frame_1_title,frame_2_title,frame_1_source,frame_2_source,frame_1_body,frame_2_body,frame_1_aligned_frame_1_score,frame_1_aligned_frame_2_score,frame_2_aligned_frame_1_score,frame_2_aligned_frame_2_score,frame_1_aligned_body_length,frame_2_aligned_body_length,length_gap,pair_alignment_strength
149,voting_rights_act,4a25304938c1e23bc06174b4433c4716,7,7ae823590ec97b25410341c95c44f42b,98c910c9521c6c1df5d7c34a3e2bd6d3,Supreme Court voting rights ruling sparks new gerrymandering fights nationwide,Liberal Supreme Court justices say majority has ‘completed demolition’ of Voting Rights Act,thenationaldesk,thehill,REDACTED,REDACTED,1,-1,-2,2,3062,3063,1,6.0
150,voting_rights_act,0dec5e6b8e9cefb9eae363de79d361b3,8,18b4e4c07c26f6af74fea6d18cf5614b,746d0d724febf8c35d3b0c2bdc371df6,Trump allies plan Senate floor takeover to pass SAVE America Act,Supreme Court signals it may limit key Voting Rights Act rule,thehill,foxnews,REDACTED,REDACTED,1,0,-2,2,7909,7973,64,5.0
151,voting_rights_act,1a77272ae02e1326dd478d1d9723af7d,9,f5edd85fe0bb03bbbcb49c008b252672,caa22ade0969b7c366b3b652777a83c2,NEW: Sen. Marsha Blackburn Discusses New Bill to Incentivize Law Enforcement in Blue States to Work With ICE,This Is Getting Dangerous,foxnews,nytimes,REDACTED,REDACTED,1,0,-2,2,1262,1156,106,5.0
152,zohran inauguration,3a4cc8499e5fc6c53deee7be7c97c17b,1,8a4c36ef67d4b04156c837ed1102918c,3248de48f60cb994be9ffa459e0a2190,Chants of ‘Tax the Rich’ Fuel a Brooklyn Rave for Mayor Mamdani,"In Mamdani's War on Delivery Apps, New Yorkers Are the Collateral Damage",nytimes,reason,REDACTED,REDACTED,2,-2,-2,2,5455,5485,30,8.0
153,zohran inauguration,aba4119890ec8147af3837651b9aefc4,2,3463b655eb5a9c3f6204cfad49a23929,b6c0045d78a06646a9363e6a7ff9c470,Zohran Mamdani’s Muslim faith highlighted during his inauguration ceremony,Mayor Mamdani blasted for revoking city policies that support Israel: ‘Antisemitic gasoline on an open fire’,deseret,nypost,REDACTED,REDACTED,2,-2,-2,2,6816,6942,126,8.0
154,zohran inauguration,7bdc79e3e1f8c6365a9092db2425de52,3,ddb0c6f2a3d2f945f6c5a3ee2677f3b8,1c4f992fa6a86b9af5638f33a2804ff5,Mamdani signs EO to undo Eric Adams’s orders since his indictment,Critics say Mamdani’s vow to swap ‘rugged individualism’ with ‘warmth of collectivism’ has sinister undertone,newsnationnow,foxnews,REDACTED,REDACTED,2,-2,-2,2,2369,2216,153,8.0
155,zohran inauguration,4f6c0ce5512daeab2990ec342a32a1be,4,12027f65d506453386cf97764ed337a3,ef9a72e6e95cee0b8ebf19ad57f532f2,‘This Is Our Time’: Acclaimed Poet to Honor Mamdani With Inaugural Poem,One Man’s ‘Warmth of Collectivism’ Is Another’s Inferno,nytimes,nationalreview,REDACTED,REDACTED,2,-2,-2,2,6139,6313,174,8.0
156,zohran inauguration,6e0475c04e1ccd84dc2da6a7b0d5bf46,5,0429284f52b913c063555f1ebe5b2e04,49b48fafec29dd1e92c9a2278bf44fac,Mamdani Takes Office and Must Now Try to Deliver on His Boldest Promises,Mamdani on ‘the Warmth of Collectivism’,wsj,wsj,REDACTED,REDACTED,1,-2,-2,2,608,692,84,7.0
157,zohran inauguration,47a6efb841b3ce5946443385ddf01288,6,11abf7d537b4a7f2a2ebfbf4d5b5a5eb,1de83cf1222abd90af73491cc6c037f0,How Rama Duwaji’s $630 Boots Became A Test Of Female Credibility,Bishop Robert Barron slams Zohran Mamdani's 'warmth of collectivism' line: ‘For God’s sake’,forbes,foxnews,REDACTED,REDACTED,1,-2,-2,2,4162,4298,136,7.0
158,zohran inauguration,fefa6a8840b27170913da7d297bf4a0d,7,5d844bc43c5020878a746b1ed92a712c,3ce360797b193c7e000f8950b6db694b,Rama Duwaji Gives ‘Statement Coat’ New Meaning at Inauguration,Bishop Robert Barron slams Zohran Mamdani’s ‘warmth of collectivism’ line: ‘For God’s sake’,nytimes,nypost,REDACTED,REDACTED,1,-2,-2,2,3650,3795,145,7.0
159,zohran inauguration,dfffefb9262a30000d130dd778ada273,8,7c996cbe139278941c81ac227acd02a6,03e2899c8941f0b4b8ad65703e1e4b16,How Mamdani stunned New York - and what Democrats can learn from his win,The Red Apple: Mamdani pledges to introduce ‘the Warmth of Collectivism’,bbc,thehill,REDACTED,REDACTED,1,-2,-2,2,5382,5232,150,7.0
160,zohran inauguration,23d7e167aabfc09482b64ed60df11466,9,913c4047c1d798fbcb78e06bf4edeb7d,e1fa41586f01748d87589a479447f342,Ocasio-Cortez touts ‘new era for New York City’ at Mamdani inauguration,Tuberville on Mamdani using Quran at his swearing-in: ‘Enemy is inside the gates’,thehill,thehill,REDACTED,REDACTED,2,-2,-2,1,1930,2083,153,7.0
161,zohran inauguration,727508c0864ef750377d7bc58f8fb29e,10,656a6e21bf3742226f298b1175821510,803423db54a9891d350429e47bdc79d4,"Mamdani's 1st executive orders as NYC mayor boost renter protections, housing development","Socialist Zohran Mamdani’s wife, Rama Duwaji, appears to wear luxury $630 boots to swearing-in ceremony",cbsnews,nypost,REDACTED,REDACTED,2,-2,-2,1,2589,2758,169,7.0
162,zohran inauguration,915b2b85c43020dcd22c52fad38f8699,11,6837d36c3d92c2bef91d1d587041667f,48b1e4cba1b2ced4851efd31ada33449,"How to Watch Zohran Mamdani’s NYC Inauguration: Time, Info and Livestream","Zohran Mamdani’s team will pay for massive NYC block party, but questions remain over impacts: sources",newsweek,nypost,REDACTED,REDACTED,1,-2,-2,1,3518,3621,103,6.0
163,zohran inauguration,2ba5fea3207d97a8ebaaac972199e001,12,1fb5bd0ab6e82721fb85c64473856868,fdc954de9bcc394c03969b4b8d5782e4,"Mamdani Takes Oath, Vows to Govern 'Expansively and Audaciously' as a Democratic Socialist",Zohran Mamdani will be first mayor to be sworn in on Quran during New York City inauguration,cbn,foxnews,REDACTED,REDACTED,2,-2,-1,1,2712,2881,169,6.0
164,zohran inauguration,c17ca793d8dfbe3f3986363facdb1796,13,e641064efc4cfaffedf80a0f5930c218,a7a4603c611d1326cbb3f06b8cd8c1ab,"Curtis Sliwa defends Mamdani, chalks up Trump ‘love-fest’ to them both being ‘actors’","Mamdani 'accidentally honors' free market with subway station ceremony, Washington Post argues",thehill,foxnews,REDACTED,REDACTED,1,-2,-1,2,2848,3022,174,6.0
165,zohran inauguration,805ebab68fd2915af804bf05e9ec233b,14,01d4a04b4691251c4ea5186542ba249d,3d552ee8ff36f56a354caf488964ed99,Zohran Mamdani’s Popularity Hits New High—Poll,Mamdani’s lies about the rich are only meant to demonize — they already foot NYC’s bills,newsweek,nypost,REDACTED,REDACTED,1,-2,-2,1,2403,2609,206,6.0
166,zohran inauguration,2a8805530898dcf54df79dbf24d5379f,15,ae05134c3c6b6bfd239f60f5bd5ff352,1ce43c78c42feb909c02cec13dcc6a12,Zohran Mamdani plans Inauguration Day block party in NYC's famed Canyon of Heroes,Socialist Zohran Mamdani planning himself massive NYC party to celebrate incoming administration: sources,cbsnews,nypost,REDACTED,REDACTED,1,-2,-1,1,2109,2108,1,5.0
167,zohran inauguration,a8dc2c4da9296599dd20253ab0fae899,16,8b909b48346c4d3f147d7b1bcabc144f,5441a938bbb9e857d50a3700dd839a05,The history behind the NYC subway station chosen for Mamdani's swearing-in,Zohran Mamdani fans disappointed by disastrous ‘block party’ with no food or bathrooms,npr,nypost,REDACTED,REDACTED,1,-2,-1,1,3087,3141,54,5.0
168,zohran inauguration,ebca40446502c21ad36a8adeb0e5d743,17,7664ab6be14fa5d4e0f18df17eb7b2b1,41a0c74349c2fbc7d26bc461838fe2a3,‘You Are Worth It’: Jumaane Williams Delivers Powerful Inauguration Speech,Bad faith: NYC Catholics fume after Zohran Mamdani repeatedly snubs them,nytimes,nypost,REDACTED,REDACTED,1,-2,-1,1,3138,3269,131,5.0
169,zohran inauguration,417c553d01aac41f8987ef12a0896b88,18,6ede23c25f30e984f26e01563f5254d9,b8f5cefda7f1ee84b144467a3e916f36,Ocasio-Cortez Urges New Yorkers to Celebrate Mamdani’s Inauguration as Their Own,Eric Adams will attend rival Zohran Mamdani’s inauguration after weeks of doubt,nytimes,nypost,REDACTED,REDACTED,2,-2,0,1,1522,1656,134,5.0
170,zohran inauguration,474dcb5f1710f216edcb34ec47ac6442,19,0efb454b4c231439a1aed9976827c023,39c5d86e55805133d29dc15b3f510284,Mamdani to Establish New ‘Office of Mass Engagement’ Led by Veteran Socialist Organizer,Mamdani — who called cops ‘wicked’— will be protected by more than 350 officers for inaugural bash,nationalreview,nypost,REDACTED,REDACTED,1,-1,-1,1,3976,4002,26,4.0
